danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
0.503,0.514,7,-13.621,0,0.0435,0.538,1.13e-06,0.139,0.311,80.366,4
0.676,0.914,2,-6.79,1,0.0638,0.00183,0.0306,0.728,0.707,111.714,4
0.438,0.0698,1,-20.192,1,0.0998,0.973,0.0854,0.105,0.24,92.359,3
0.675,0.846,2,-8.721,1,0.0471,0.000797,0.355,0.0979,0.443,120.849,4
0.806,0.536,0,-14.406,1,0.0597,0.0724,0.635,0.0602,0.985,138.902,4
0.331,0.732,3,-5.979,0,0.0438,0.174,4.89e-05,0.0653,0.849,100.778,4
0.41,0.998,3,0.926,0,0.208,0.00477,3.63e-05,0.255,0.14,138.251,4
0.478,0.953,8,-7.294,1,0.0892,0.0328,0.000508,0.597,0.407,96.622,4
0.673,0.808,9,-6.183,1,0.0491,0.0121,0.878,0.037,0.303,130.041,4
0.521,0.502,5,-8.521,0,0.0287,0.886,0.02,0.188,0.378,95.028,4
0.861,0.272,7,-20.26,1,0.0586,0.00187,0.0473,0.188,0.659,95.879,4
0.854,0.71,4,-6.32,0,0.0793,0.0113,8.72e-05,0.166,0.818,106.894,4
0.738,0.679,1,-5.904,1,0.0674,0.00138,0.00577,0.0692,0.618,123.014,4
0.875,0.631,1,-3.475,1,0.099,0.00542,2.54e-06,0.127,0.549,120.003,4
0.728,0.881,10,-5.093,0,0.0595,0.00277,0.356,0.272,0.356,100.09,4
0.864,0.643,6,-7.841,1,0.0675,0.149,7.03e-06,0.263,0.94,95.193,4
0.796,0.868,11,-3.922,0,0.15,0.03,6.2e-05,0.755,0.442,107.54,4
0.674,0.709,1,-7.467,1,0.222,0.00173,0.0827,0.043,0.796,218.017,4
0.193,0.391,4,-9.343,0,0.0382,0.113,0.0,0.191,0.0956,79.508,4
0.433,0.929,8,-3.345,0,0.0475,0.000324,0.0,0.692,0.485,108.03,4
0.841,0.312,1,-16.662,1,0.183,0.0204,4.81e-06,0.0393,0.961,101.02,4
0.516,0.287,9,-14.753,1,0.0383,0.736,1.47e-06,0.0916,0.29,128.947,4
0.752,0.813,5,-7.178,0,0.0566,0.431,1.26e-06,0.0879,0.953,112.055,4
0.717,0.75,11,-10.39,0,0.0518,0.535,0.00716,0.23,0.877,115.961,4
0.543,0.793,9,-4.857,0,0.0402,0.119,2.33e-05,0.719,0.488,92.871,4
0.588,0.732,1,-7.15,1,0.0599,0.0476,9.54e-05,0.37,0.364,177.621,4
0.693,0.941,4,-3.88,1,0.0339,0.0419,0.0,0.338,0.764,102.969,4
0.568,0.414,2,-10.889,1,0.0277,0.875,1.97e-05,0.0965,0.231,141.056,4
0.325,0.929,11,-5.625,0,0.0695,0.000129,2.22e-06,0.184,0.198,133.358,4
0.85,0.52,7,-7.438,1,0.0731,0.388,0.0,0.087,0.828,112.075,4
0.789,0.398,5,-8.713,1,0.0376,0.196,0.0,0.756,0.64,118.1,4
0.961,0.698,1,-5.892,1,0.229,0.259,0.801,0.0753,0.971,106.51,4
0.722,0.756,5,-10.095,0,0.304,0.0088,0.0,0.278,0.709,127.138,4
0.626,0.194,0,-18.029,0,0.0546,0.843,0.0,0.114,0.6,105.076,4
0.699,0.916,11,-4.033,0,0.146,0.00995,0.0,0.167,0.625,152.074,4
0.361,0.43,10,-9.862,1,0.0359,0.679,0.00853,0.181,0.551,136.223,4
0.663,0.694,10,-8.627,0,0.171,0.0253,0.0,0.0698,0.525,167.953,4
0.652,0.944,9,-4.804,1,0.0515,0.00225,0.276,0.103,0.454,147.078,4
0.71,0.431,9,-8.361,1,0.0596,0.43,0.000269,0.427,0.579,81.868,4
0.781,0.54,7,-8.655,1,0.137,0.752,0.0,0.345,0.861,106.066,4
0.908,0.669,7,-2.827,1,0.0738,0.00286,0.0,0.237,0.662,112.238,4
0.767,0.566,0,-10.784,1,0.047,0.0893,2.12e-05,0.278,0.497,108.029,4
0.707,0.863,6,-6.58,0,0.0259,0.0309,0.0,0.246,0.968,134.053,4
0.748,0.768,7,-7.638,1,0.0716,0.0563,7e-05,0.0934,0.663,100.042,4
0.706,0.655,2,-5.987,0,0.0281,0.0288,0.00408,0.32,0.694,119.376,4
0.591,0.963,0,-6.489,0,0.0531,8.74e-05,0.000107,0.0781,0.609,125.03,4
0.867,0.321,1,-10.35,0,0.426,0.18,0.0,0.156,0.551,139.956,4
0.677,0.698,3,-5.793,0,0.352,0.0935,0.0,0.0511,0.83,78.443,4
0.802,0.341,7,-8.56,1,0.488,0.169,0.0,0.0783,0.849,166.01,4
0.913,0.596,11,-12.477,0,0.0707,0.00658,0.00349,0.078,0.973,127.215,4
0.736,0.797,9,-5.029,0,0.0377,0.114,1.04e-06,0.105,0.877,112.738,4
0.683,0.772,7,-7.907,0,0.0311,0.0222,0.0149,0.203,0.737,123.871,4
0.844,0.138,1,-14.857,0,0.0448,0.583,8.2e-05,0.12,0.252,109.947,4
0.939,0.675,0,-7.232,1,0.211,0.0915,0.0,0.0565,0.795,96.918,4
0.707,0.971,4,-2.177,1,0.0549,0.13,0.0,0.323,0.966,144.977,4
0.729,0.989,6,-7.829,0,0.0677,0.00443,9.35e-05,0.692,0.277,129.889,4
0.742,0.743,10,-6.293,0,0.0508,0.00935,0.0,0.22,0.485,135.012,4
0.666,0.992,7,-6.713,1,0.255,0.0121,0.0044,0.362,0.0671,152.626,4
0.594,0.988,10,-3.377,1,0.0759,0.276,0.0307,0.339,0.595,150.017,4
0.547,0.46,11,-8.759,0,0.0256,0.344,0.442,0.0983,0.543,90.768,4
0.506,0.383,0,-9.812,1,0.0424,0.805,0.00323,0.0999,0.647,163.948,4
0.58,0.954,5,-3.856,1,0.0613,0.00264,0.0,0.218,0.674,103.043,4
0.518,0.686,9,-4.911,1,0.0313,0.114,0.0,0.114,0.334,144.065,4
0.656,0.817,11,-4.296,0,0.0435,0.22,0.0,0.304,0.862,130.448,4
0.606,0.706,0,-9.665,1,0.0379,0.362,0.0,0.16,0.819,174.533,4
0.634,0.862,2,-5.337,1,0.0376,0.0287,0.0,0.0217,0.767,95.989,4
0.537,0.66,9,-7.174,1,0.0296,0.455,0.0,0.135,0.574,148.096,4
0.529,0.496,7,-9.007,1,0.029,0.173,0.0,0.251,0.278,136.859,4
0.643,0.961,0,-5.298,1,0.0315,0.0196,0.0,0.948,0.96,124.027,4
0.467,0.622,6,-7.255,1,0.031,0.365,0.00527,0.0982,0.455,164.418,4
0.723,0.369,4,-10.249,1,0.0306,0.434,8.64e-06,0.097,0.25,106.892,4
0.678,0.677,7,-7.36,1,0.0251,0.0793,0.0,0.103,0.591,125.616,4
0.64,0.835,0,-4.806,1,0.0413,0.0726,3.11e-06,0.132,0.704,109.497,4
0.603,0.859,11,-3.749,1,0.0365,0.00543,0.0,0.115,0.364,116.992,4
0.537,0.674,5,-5.134,0,0.0277,0.0088,0.0,0.265,0.33,136.002,4
0.645,0.904,2,-4.532,1,0.0462,0.0293,0.0,0.0834,0.671,105.97,4
0.593,0.615,9,-10.638,1,0.0454,0.246,0.0,0.181,0.711,145.97,4
0.708,0.524,5,-12.644,1,0.0352,0.0551,3.21e-06,0.0371,0.69,111.482,4
0.561,0.543,1,-8.498,1,0.0324,0.26,0.0,0.124,0.243,139.803,4
0.753,0.505,2,-8.108,1,0.042,0.735,0.0,0.0797,0.895,78.003,4
0.692,0.809,2,-5.935,1,0.0255,0.1,9.91e-05,0.186,0.927,104.022,4
0.692,0.496,7,-7.332,1,0.0241,0.172,6.42e-06,0.107,0.376,97.945,4
0.599,0.448,9,-8.658,1,0.0261,0.187,7.52e-06,0.202,0.46,150.798,3
0.675,0.448,11,-13.175,0,0.0389,0.541,0.0135,0.126,0.441,101.344,4
0.532,0.371,2,-8.908,1,0.0334,0.817,0.0,0.131,0.161,74.47,4
0.613,0.609,4,-7.366,1,0.028,0.333,0.0,0.0786,0.782,90.008,4
0.606,0.361,9,-16.031,1,0.0346,0.264,3.39e-05,0.38,0.621,121.059,4
0.579,0.776,8,-5.365,1,0.173,0.0749,0.0,0.239,0.434,136.044,4
0.707,0.576,11,-9.088,1,0.0306,0.0614,0.0,0.372,0.947,99.984,4
0.713,0.772,2,-6.69,1,0.0372,0.208,0.0,0.211,0.88,125.202,4
0.519,0.749,6,-3.318,0,0.0405,0.271,0.0,0.119,0.29,147.905,4
0.689,0.741,3,-4.428,1,0.0253,0.325,0.0,0.137,0.775,108.009,4
0.693,0.335,0,-10.863,1,0.0395,0.338,0.000552,0.118,0.623,136.071,4
0.373,0.423,9,-11.642,1,0.0618,0.578,0.00115,0.16,0.527,187.477,3
0.586,0.634,10,-7.927,1,0.0265,0.0406,0.0,0.119,0.553,148.124,4
0.614,0.472,7,-6.626,1,0.0297,0.158,0.0,0.111,0.168,146.005,4
0.616,0.728,9,-4.02,0,0.0278,0.0275,0.0,0.228,0.375,111.934,4
0.652,0.708,4,-6.116,1,0.0446,0.34,0.0,0.302,0.911,133.508,4
0.467,0.492,7,-8.908,1,0.0295,0.234,0.0,0.113,0.156,74.945,4
0.444,0.484,9,-8.311,1,0.0289,0.12,0.0,0.135,0.263,147.715,4
0.677,0.722,0,-8.966,1,0.0286,0.0839,0.0,0.295,0.831,113.034,4
0.558,0.872,9,-4.401,1,0.0449,0.178,0.0,0.173,0.472,143.971,4
0.581,0.691,9,-5.33,1,0.0333,0.257,0.0,0.11,0.299,137.985,4
0.592,0.923,0,-5.789,1,0.0362,0.154,0.0,0.259,0.961,172.653,4
0.441,0.368,2,-8.054,1,0.0262,0.289,0.00125,0.387,0.0926,139.635,4
0.633,0.878,9,-3.571,1,0.0451,0.379,0.0,0.0746,0.718,137.967,4
0.676,0.651,9,-8.92,1,0.0333,0.0085,0.0,0.0495,0.652,102.963,4
0.493,0.643,0,-5.19,1,0.0299,0.512,2.43e-05,0.209,0.3,144.704,4
0.355,0.48,11,-7.31,1,0.0282,0.679,2.28e-06,0.12,0.137,100.956,3
0.472,0.889,0,-5.148,1,0.0535,0.104,7.12e-05,0.279,0.716,176.144,4
0.617,0.632,8,-5.381,1,0.0371,0.0675,0.0,0.108,0.564,151.988,4
0.595,0.389,2,-9.245,1,0.0349,0.418,1.39e-06,0.116,0.4,166.052,4
0.45,0.626,6,-5.986,0,0.0329,0.208,0.0,0.279,0.321,147.398,4
0.602,0.79,8,-4.46,1,0.0355,0.026,7.43e-05,0.162,0.274,108.008,4
0.646,0.799,6,-3.45,1,0.0353,0.163,0.0,0.123,0.325,118.01,4
0.646,0.724,9,-6.96,1,0.0265,0.017,1.39e-06,0.153,0.54,115.984,4
0.366,0.651,4,-3.842,1,0.031,0.000415,0.00526,0.271,0.257,151.343,3
0.552,0.765,5,-6.8,1,0.0436,0.198,0.0,0.195,0.757,171.801,4
0.432,0.738,2,-3.91,1,0.0309,0.042,0.0,0.119,0.503,153.712,4
0.623,0.59,4,-5.014,1,0.028,0.646,0.0,0.295,0.578,137.073,4
0.678,0.455,1,-6.84,1,0.0276,0.464,0.0,0.131,0.238,139.108,4
0.613,0.667,1,-6.874,0,0.029,0.356,1.29e-05,0.111,0.481,130.023,4
0.569,0.638,7,-6.557,1,0.0291,0.000547,0.0,0.0848,0.438,144.042,4
0.589,0.799,0,-5.703,1,0.0421,0.0108,0.000117,0.0849,0.459,147.925,4
0.523,0.666,7,-4.081,0,0.0327,0.401,0.0,0.0728,0.564,78.077,4
0.534,0.321,7,-7.723,1,0.0272,0.48,0.0,0.119,0.156,75.004,3
0.674,0.524,7,-8.491,1,0.0301,0.499,0.0,0.0847,0.7,128.519,4
0.464,0.605,4,-6.31,1,0.029,0.195,6.49e-06,0.149,0.609,117.862,4
0.616,0.893,11,-3.588,1,0.0375,0.000937,0.0,0.111,0.567,111.959,4
0.618,0.764,8,-7.086,1,0.0299,0.379,0.000211,0.108,0.447,87.012,4
0.501,0.966,8,-1.177,1,0.112,0.0796,0.0,0.0903,0.497,161.881,4
0.447,0.896,9,-5.57,1,0.173,0.0339,0.0,0.882,0.533,173.852,4
0.458,0.801,2,-7.132,1,0.0296,0.00303,0.195,0.347,0.713,173.955,4
0.477,0.791,2,-5.348,1,0.0396,0.0259,0.0,0.0841,0.505,157.83,4
0.687,0.648,4,-9.137,1,0.027,0.314,1.37e-06,0.289,0.6,121.341,4
0.673,0.842,3,-4.627,1,0.0366,0.06,0.000257,0.178,0.898,125.57,4
0.506,0.886,11,-3.225,1,0.0655,0.0916,0.0,0.0734,0.595,143.935,4
0.483,0.844,2,-5.043,1,0.0314,0.00481,7.29e-05,0.405,0.543,151.977,4
0.459,0.882,4,-3.884,1,0.0585,0.0267,0.0,0.159,0.673,159.912,4
0.441,0.644,11,-5.774,1,0.0363,0.56,0.0,0.109,0.349,141.733,4
0.466,0.702,0,-4.308,1,0.032,0.0983,1.29e-05,0.242,0.47,150.309,4
0.489,0.498,7,-5.055,1,0.0259,0.635,1.91e-06,0.0915,0.248,141.883,4
0.639,0.678,7,-5.02,1,0.0278,0.44,1.45e-06,0.221,0.531,106.966,4
0.652,0.654,1,-6.69,1,0.0377,0.252,0.000553,0.117,0.605,120.019,4
0.616,0.546,1,-7.625,0,0.0298,0.507,0.0,0.0825,0.718,109.981,4
0.551,0.549,2,-8.343,1,0.07,0.555,0.0,0.105,0.428,83.86,4
0.538,0.733,4,-5.641,1,0.0296,0.136,0.0,0.289,0.756,165.102,4
0.666,0.721,10,-6.347,1,0.0318,0.0354,0.0,0.122,0.342,115.039,4
0.67,0.578,5,-8.549,1,0.0281,0.482,0.000156,0.3,0.586,148.068,4
0.53,0.741,3,-5.627,1,0.03,0.145,5.18e-06,0.098,0.474,133.994,4
0.631,0.692,0,-4.878,1,0.0256,0.0994,7.25e-06,0.0714,0.605,92.031,4
0.572,0.529,0,-6.897,1,0.0282,0.146,0.0,0.335,0.321,139.876,4
0.526,0.816,7,-4.009,1,0.0421,0.0285,0.0,0.22,0.414,144.032,4
0.53,0.753,0,-5.551,1,0.0346,0.365,4.19e-05,0.269,0.38,123.979,4
0.474,0.528,7,-8.588,1,0.0276,0.526,0.0,0.109,0.364,144.366,4
0.519,0.379,0,-9.906,1,0.0279,0.619,1.85e-06,0.108,0.208,85.929,4
0.565,0.36,9,-8.103,1,0.0304,0.548,0.0,0.104,0.308,123.758,4
0.548,0.769,4,-4.853,1,0.0312,0.0307,5.53e-06,0.0867,0.388,135.712,4
0.392,0.37,9,-10.888,1,0.0298,0.205,0.0096,0.0821,0.512,48.718,4
0.563,0.688,7,-4.474,1,0.0262,0.0763,0.0,0.0863,0.622,108.008,4
0.579,0.804,2,-4.777,0,0.0265,0.000668,1.19e-06,0.198,0.291,107.985,4
0.575,0.845,10,-3.838,1,0.035,0.0282,0.0,0.0814,0.376,127.997,4
0.497,0.64,6,-6.095,1,0.146,0.0913,0.0,0.214,0.548,173.957,4
0.68,0.849,1,-6.475,0,0.0376,0.0862,0.00013,0.174,0.536,111.969,4
0.443,0.831,11,-5.606,1,0.0616,0.414,0.0,0.204,0.588,182.064,4
0.606,0.497,1,-5.005,1,0.0278,0.361,0.0,0.106,0.18,125.059,4
0.538,0.652,8,-3.521,1,0.0308,0.362,6.03e-06,0.083,0.515,75.028,4
0.545,0.42,0,-7.018,1,0.027,0.784,2.94e-06,0.106,0.325,89.047,4
0.579,0.499,8,-8.195,1,0.0425,0.0299,2.51e-06,0.111,0.444,147.995,4
0.705,0.606,7,-7.047,1,0.0243,0.159,0.00149,0.242,0.876,98.001,4
0.401,0.928,11,-4.125,1,0.0585,0.000246,0.0,0.121,0.714,175.908,4
0.506,0.92,7,-3.982,1,0.0537,0.00182,0.0,0.26,0.792,156.026,4
0.553,0.616,10,-6.035,1,0.0288,0.0345,0.0,0.111,0.335,121.928,3
0.626,0.698,2,-6.972,1,0.0282,0.363,0.0,0.277,0.65,90.002,4
0.444,0.871,7,-4.64,1,0.0359,0.00731,0.0,0.107,0.61,76.0,4
0.487,0.919,4,-4.245,1,0.0456,0.00846,0.0,0.27,0.888,169.933,4
0.477,0.672,1,-5.234,1,0.0306,0.049,0.0,0.355,0.263,139.864,4
0.472,0.917,10,-5.164,1,0.0545,0.00125,0.0,0.124,0.659,74.957,4
0.529,0.86,10,-4.171,1,0.0458,0.0166,0.0,0.281,0.71,78.05,4
0.688,0.499,10,-9.178,1,0.0309,0.214,0.0,0.45,0.921,124.983,4
0.58,0.653,4,-6.051,1,0.0275,0.131,4.65e-05,0.116,0.232,94.021,4
0.578,0.825,2,-4.693,1,0.0331,0.312,1.4e-05,0.0912,0.654,93.035,4
0.574,0.745,2,-6.663,1,0.0507,0.319,0.0,0.11,0.693,154.042,4
0.543,0.81,0,-4.275,1,0.0368,0.14,1.23e-05,0.145,0.395,76.978,4
0.661,0.751,7,-2.909,1,0.0481,0.0571,0.0,0.105,0.875,109.995,4
0.62,0.589,9,-7.386,1,0.0386,0.293,0.0,0.0792,0.695,204.019,4
0.555,0.932,8,-2.969,1,0.0368,0.016,0.0,0.405,0.723,132.077,4
0.597,0.86,1,-2.315,1,0.0461,0.196,0.0,0.0873,0.818,172.067,4
0.549,0.713,9,-4.935,1,0.0306,0.185,0.0,0.112,0.463,162.989,4
0.674,0.399,9,-10.998,1,0.032,0.23,0.0,0.0505,0.558,104.073,4
0.489,0.641,7,-4.455,1,0.0282,0.0592,0.0,0.0857,0.303,136.095,4
0.531,0.746,11,-4.228,1,0.0329,0.0972,0.0,0.102,0.304,139.788,4
0.558,0.719,11,-5.603,1,0.0419,0.101,0.0,0.212,0.483,158.031,4
0.549,0.862,5,-5.267,0,0.042,0.15,9.14e-06,0.135,0.954,164.84,4
0.355,0.478,0,-8.323,1,0.0334,0.569,2.88e-06,0.194,0.271,102.967,4
0.423,0.73,9,-5.566,1,0.032,0.00495,1.13e-05,0.238,0.66,205.972,4
0.69,0.416,7,-7.865,1,0.0335,0.617,1.37e-06,0.102,0.479,82.45,3
0.549,0.878,1,-5.066,1,0.0358,0.106,6.07e-05,0.176,0.44,104.98,4
0.565,0.541,9,-8.426,1,0.0376,0.193,3.45e-06,0.0582,0.226,82.006,4
0.502,0.476,5,-7.521,1,0.0357,0.713,5.29e-06,0.159,0.322,146.34,4
0.555,0.896,0,-3.295,1,0.0388,0.00434,0.0,0.145,0.578,114.995,4
0.539,0.722,4,-4.163,1,0.0282,0.314,0.0,0.117,0.497,143.78,4
0.5,0.862,6,-3.958,0,0.0448,0.0529,2.7e-06,0.0821,0.535,160.054,4
0.496,0.708,5,-5.175,1,0.0293,0.0512,1.06e-06,0.182,0.502,158.121,4
0.464,0.749,1,-4.883,0,0.0291,0.00315,0.00528,0.294,0.442,153.067,4
0.534,0.663,1,-6.339,1,0.0433,0.182,0.0,0.108,0.332,154.036,4
0.683,0.796,11,-4.179,1,0.0285,0.111,0.0,0.197,0.531,90.031,4
0.56,0.757,7,-6.664,1,0.0246,0.00467,0.000116,0.125,0.449,140.021,4
0.471,0.7,0,-4.343,1,0.0267,0.126,0.0,0.108,0.269,94.956,4
0.253,0.884,11,-3.581,0,0.114,0.000841,5.83e-05,0.0905,0.54,166.01,4
0.596,0.834,9,-4.308,1,0.0474,0.0563,0.0,0.0866,0.618,116.0,4
0.571,0.937,5,-3.467,0,0.0365,0.0064,0.0,0.316,0.584,115.013,4
0.687,0.793,5,-3.577,1,0.0333,0.302,3.46e-06,0.1,0.673,100.993,4
0.611,0.721,6,-6.133,1,0.0404,0.0253,0.0,0.126,0.217,116.929,4
0.481,0.849,4,-5.131,1,0.0385,0.00167,1.49e-06,0.121,0.723,205.57,4
0.557,0.886,6,-5.356,1,0.0302,0.0377,0.108,0.163,0.545,96.989,4
0.589,0.809,3,-5.292,1,0.0376,0.231,0.0,0.0719,0.496,88.965,4
0.552,0.893,0,-4.593,1,0.0383,0.0158,0.0,0.105,0.777,163.948,4
0.645,0.708,0,-6.456,1,0.0372,0.0766,1.33e-05,0.125,0.547,97.514,4
0.644,0.626,0,-7.243,1,0.0258,0.367,5.78e-06,0.155,0.388,128.029,4
0.524,0.603,0,-5.853,1,0.0302,0.0997,0.0,0.148,0.401,77.049,4
0.571,0.826,1,-4.475,1,0.0362,0.0446,0.0,0.343,0.713,90.966,4
0.584,0.79,2,-6.544,1,0.0412,0.0444,4.22e-05,0.0734,0.691,123.961,4
0.458,0.976,0,-3.791,1,0.0459,0.00182,0.0,0.193,0.76,154.007,4
0.525,0.674,1,-6.053,1,0.0282,0.0405,0.0,0.339,0.431,147.978,4
0.491,0.904,6,-4.324,1,0.0344,0.0985,0.0,0.183,0.588,150.007,4
0.589,0.641,5,-8.12,1,0.0838,0.205,0.0,0.0864,0.57,160.031,4
0.509,0.853,2,-4.737,1,0.0577,0.0186,0.0,0.0812,0.637,157.833,4
0.511,0.812,6,-4.763,0,0.0464,0.0496,1.64e-06,0.0829,0.692,81.992,4
0.588,0.743,8,-5.942,1,0.0346,0.102,1.69e-05,0.0754,0.423,131.943,4
0.646,0.882,4,-3.77,0,0.0371,0.097,0.0,0.311,0.544,101.997,4
0.541,0.505,2,-8.067,1,0.0254,0.405,0.0,0.131,0.367,74.004,4
0.547,0.878,2,-4.224,1,0.0451,0.0638,7.08e-06,0.106,0.592,121.973,4
0.325,0.837,7,-6.379,1,0.0552,0.0374,2.42e-05,0.0591,0.697,163.875,4
0.655,0.336,11,-11.049,1,0.0264,0.302,0.0,0.343,0.203,88.554,4
0.64,0.533,5,-9.846,1,0.0264,0.403,0.0,0.176,0.652,135.224,4
0.466,0.696,8,-6.497,1,0.287,0.329,0.0,0.0959,0.649,171.684,4
0.592,0.444,7,-10.836,1,0.0237,0.0753,0.000152,0.148,0.351,82.405,4
0.545,0.802,9,-5.126,0,0.0337,0.00236,1.02e-05,0.3,0.463,127.963,4
0.548,0.901,0,-2.637,0,0.0453,0.2,0.0,0.1,0.557,145.953,4
0.53,0.841,8,-4.22,1,0.0432,0.267,0.0,0.0909,0.52,146.703,4
0.608,0.928,6,-2.724,0,0.0883,0.133,0.0,0.103,0.738,130.012,4
0.568,0.839,6,-4.048,0,0.0697,0.0489,0.0,0.103,0.903,160.062,4
0.514,0.918,7,-4.306,1,0.0365,0.0409,0.0,0.342,0.64,150.033,4
0.633,0.683,3,-6.326,0,0.0301,0.268,7.78e-06,0.113,0.463,129.97,4
0.507,0.372,1,-8.433,1,0.0303,0.481,0.0,0.271,0.257,86.422,4
0.627,0.716,2,-7.175,1,0.0352,0.127,0.0,0.0344,0.734,101.99,4
0.674,0.623,2,-5.97,1,0.0283,0.00408,5.61e-05,0.0488,0.452,126.547,4
0.488,0.923,2,-3.697,1,0.103,0.129,0.0,0.158,0.818,183.891,4
0.765,0.706,6,-5.477,0,0.026,0.047,4.25e-06,0.36,0.669,116.021,4
0.413,0.497,7,-7.956,0,0.0309,0.0601,0.0,0.112,0.227,151.1,4
0.595,0.653,7,-4.935,1,0.0265,0.246,0.0,0.264,0.542,128.93,4
0.647,0.49,9,-5.044,1,0.0288,0.676,0.0,0.231,0.298,132.336,4
0.659,0.468,8,-7.439,1,0.0232,0.363,0.0,0.0964,0.37,99.066,4
0.573,0.614,7,-4.209,1,0.0253,0.0376,0.0,0.0684,0.701,159.891,4
0.609,0.657,1,-9.293,1,0.0342,0.00931,0.0208,0.0645,0.592,100.156,4
0.739,0.688,4,-5.581,1,0.0349,0.498,0.0,0.17,0.769,126.998,4
0.535,0.803,6,-4.116,0,0.0465,0.141,0.0,0.297,0.342,147.902,4
0.603,0.807,7,-6.999,1,0.045,0.0123,0.0,0.539,0.685,124.099,4
0.5,0.225,0,-10.22,1,0.0302,0.842,0.0,0.112,0.355,173.788,3
0.587,0.559,1,-7.742,1,0.0321,0.399,6.69e-06,0.0992,0.19,92.036,4
0.7,0.864,7,-3.629,1,0.0283,0.0212,0.0,0.0956,0.887,102.997,4
0.566,0.713,6,-4.25,1,0.0418,0.645,0.0,0.114,0.805,169.861,4
0.61,0.799,0,-5.61,1,0.0376,0.256,0.0,0.175,0.525,89.976,4
0.733,0.976,5,-5.305,1,0.045,0.0294,7.12e-05,0.25,0.523,144.989,4
0.775,0.676,4,-10.249,0,0.313,0.0458,0.000218,0.0957,0.491,140.036,4
0.23,0.159,5,-16.315,1,0.0323,0.907,0.924,0.102,0.039,70.614,4
0.569,0.502,0,-10.571,0,0.0334,0.0111,0.833,0.612,0.788,100.206,4
0.695,0.738,2,-7.499,1,0.0653,0.507,0.378,0.291,0.964,94.482,4
0.39,0.582,10,-9.822,0,0.0427,0.466,0.356,0.292,0.561,79.633,4
0.735,0.82,6,-8.931,0,0.0442,0.00233,0.724,0.0642,0.728,118.999,4
0.811,0.57,9,-8.098,0,0.0418,0.22,0.894,0.0849,0.927,134.864,4
0.59,0.477,0,-8.809,1,0.0298,0.693,0.841,0.183,0.799,87.014,4
0.834,0.759,11,-6.911,0,0.0668,0.172,4.68e-06,0.124,0.87,99.865,4
0.735,0.82,6,-8.931,0,0.0442,0.00233,0.724,0.0642,0.728,118.999,4
0.688,0.646,9,-11.76,0,0.0539,0.0495,0.398,0.0834,0.961,103.86,4
0.672,0.587,1,-10.828,1,0.0717,0.558,0.288,0.09,0.627,100.002,4
0.728,0.714,6,-6.481,1,0.0819,0.286,0.0688,0.104,0.535,120.024,4
0.764,0.711,6,-6.988,1,0.054,0.0832,0.00102,0.108,0.838,124.021,4
0.328,0.768,0,-7.201,1,0.0424,0.00095,0.879,0.116,0.657,71.085,4
0.608,0.707,0,-7.817,0,0.0404,0.816,0.872,0.0911,0.764,106.724,4
0.725,0.721,5,-5.959,1,0.0337,0.0833,0.537,0.377,0.482,116.997,4
0.685,0.672,9,-8.654,1,0.0291,0.45,0.000645,0.12,0.668,122.912,4
0.441,0.613,7,-6.567,0,0.0376,0.388,0.32,0.348,0.782,172.863,4
0.62,0.779,10,-9.863,0,0.0438,0.0132,0.889,0.313,0.376,138.923,4
0.641,0.413,2,-13.212,1,0.102,0.0305,0.844,0.183,0.967,101.27,4
0.75,0.892,8,-9.977,1,0.0425,0.0373,0.867,0.167,0.621,127.953,4
0.598,0.784,8,-7.591,1,0.0625,0.105,0.904,0.155,0.967,80.686,4
0.762,0.86,0,-5.473,0,0.0472,0.235,0.75,0.103,0.968,100.812,4
0.611,0.764,10,-9.108,1,0.048,0.174,0.395,0.0815,0.954,139.966,4
0.736,0.697,5,-11.021,0,0.0384,0.00282,0.787,0.261,0.643,123.958,4
0.758,0.64,4,-6.762,0,0.224,0.489,0.0531,0.259,0.751,137.887,4
0.537,0.708,9,-6.633,0,0.0936,0.18,0.918,0.0443,0.516,180.496,4
0.736,0.655,7,-10.584,0,0.0361,0.0716,0.225,0.0951,0.886,117.072,4
0.653,0.739,8,-7.122,0,0.0337,0.231,0.109,0.137,0.865,112.848,4
0.734,0.841,3,-6.313,0,0.0361,0.0416,0.177,0.0497,0.88,118.019,4
0.857,0.73,11,-9.515,0,0.0528,0.0295,0.0629,0.335,0.776,120.006,4
0.698,0.686,1,-11.278,0,0.0338,0.133,0.0439,0.0753,0.926,110.068,4
0.71,0.692,1,-6.414,0,0.0298,0.403,0.0,0.117,0.895,97.594,4
0.788,0.488,1,-14.37,0,0.0442,0.169,0.751,0.0908,0.386,112.007,4
0.519,0.738,5,-4.498,1,0.0319,0.00361,0.0038,0.0876,0.443,148.801,4
0.744,0.672,11,-9.914,0,0.0408,0.533,0.479,0.168,0.908,93.991,4
0.915,0.401,6,-8.432,0,0.184,0.0657,1.07e-05,0.124,0.77,90.018,4
0.399,0.696,4,-9.98,0,0.0297,0.00141,0.871,0.339,0.792,126.835,4
0.953,0.782,2,-5.454,1,0.119,0.112,3.84e-05,0.076,0.96,115.005,4
0.547,0.498,3,-10.802,1,0.036,0.13,0.835,0.0987,0.216,149.323,4
